-3.679999589920044,288.2200012207031,0.12922283560197365
-3.679999828338623,288.2200012207031,0.28762488663343394
-3.679999828338623,288.2200012207031,0.23181243540034968
-3.679999828338623,288.2200012207031,0.169301784039262
-3.679999828338623,288.2200012207031,0.09759820999051236
-3.679999589920044,288.2200012207031,0.06395982878667979
-3.679999828338623,288.2200012207031,0.03706893327590021
-3.679999828338623,288.2200012207031,0.023380690258407298
-3.679999589920044,288.2200012207031,0.01235357667539947
-3.679999589920044,288.2200012207031,0.0
-3.679999589920044,288.2200012207031,0.004770744184382095
-3.679999589920044,288.2200012207031,0.0025303230674841174
-3.679999589920044,288.2200012207031,0.0033072624137396372
-3.679999589920044,288.2200012207031,0.00047278979279483373
-3.679999589920044,288.2200012207031,0.001621307342487563
-3.679999589920044,288.2200012207031,0.00045613862883984237
-3.679999589920044,288.2200012207031,0.0005813140647209584
-3.679999589920044,288.2200012207031,0.00046763990982079384
-3.679999589920044,288.2200012207031,0.000951827985828239
-3.679999589920044,288.2200012207031,0.00048569872781044457
-3.679999589920044,288.2200012207031,0.0007064895766050385
-3.679999589920044,288.2200012207031,4.652058850688956e-05
-3.679999589920044,288.2200012207031,0.00017866522795181747
-3.679999589920044,288.2200012207031,0.0008049888674897207
-3.679999589920044,288.2200012207031,0.0003224487946486471
-3.679999589920044,288.2200012207031,0.000996047959384815
-3.679999589920044,288.2200012207031,0.0001031342578403521
-3.679999589920044,288.2200012207031,0.0012790145711398136
-3.679999589920044,288.2200012207031,0.001252338375203309
-3.679792642593384,288.2174987792969,0.9271259374637513
-3.673154592514038,288.1385192871094,6.603064175392229
-3.660677671432495,287.8920593261719,11.106359756992543
-3.652111768722534,287.6858825683594,12.676985349361669
-3.638026714324951,287.3830261230469,14.031974726926931
-3.6319375038146973,287.1254577636719,14.801646751969326
-3.624814987182617,286.85650634765625,15.473001660817348
-3.6141374111175537,286.5683288574219,16.116700678062216
-3.603286027908325,286.2610778808594,16.74315921913817
-3.587258815765381,285.80780029296875,17.599007125066514
-3.5817110538482666,285.5009460449219,18.120144822656535
-3.5709903240203857,285.0495300292969,18.348856684066458
-3.560986042022705,284.7122497558594,18.39028975301475
-3.5512022972106934,284.35894775390625,18.55893391386774
-3.541320323944092,283.9913330078125,19.09806860003895
-3.5349514484405518,283.6255798339844,19.463960327386754
-3.524188756942749,283.08087158203125,20.13067920554773
-3.5162107944488525,282.7309875488281,20.828850616565028
-3.5062222480773926,282.2480163574219,21.57059615862295
-3.501331329345703,281.8628234863281,22.15671165384594
-3.4957635402679443,281.4538879394531,22.701884907196327
-3.4886999130249023,281.013671875,23.211650518663344
-3.4815244674682617,280.54095458984375,23.947871982774007
-3.4762582778930664,279.88043212890625,24.69844469163203
-3.472041130065918,279.4573059082031,25.371691081510974
-3.4646401405334473,278.8503112792969,26.066263970419264
-3.4611284732818604,278.3698425292969,26.621151600858173
-3.4573984146118164,277.831298828125,27.203796373991185
-3.452657699584961,277.28924560546875,27.2862158585769
-3.4488649368286133,276.5426025390625,26.472515177943727
-3.446730613708496,276.0873107910156,26.03950826436164
-3.443119764328003,275.4756774902344,25.678266519360218
-3.440694570541382,275.0116882324219,25.702455405179666
-3.4391098022460938,274.52362060546875,25.862368784736876
-3.437681198120117,274.0525207519531,26.22140266083188
-3.435666799545288,273.54925537109375,26.601073159789504
-3.4328105449676514,272.8025817871094,27.054947568213812
-3.4318196773529053,272.3271179199219,27.193468276160964
-3.430699586868286,271.71026611328125,26.7218139468833
-3.429586410522461,271.2359924316406,26.321223893909515
-3.428819179534912,270.74285888671875,25.98507260108392
-3.4280998706817627,270.1936950683594,25.917444413509617
-3.427155017852783,269.6540222167969,26.142613774486883
-3.4262094497680664,268.9219970703125,26.56372431165608
-3.426102876663208,268.44781494140625,27.01479606001835
-3.4259250164031982,267.8211975097656,27.19408267752541
-3.42567777633667,267.3341979980469,26.83302225854249
-3.425581693649292,266.8277282714844,26.383096354519957
-3.4255547523498535,266.3002624511719,26.04642210580192
-3.425313711166382,265.5809020996094,25.85952216946555
-3.425412893295288,265.1297607421875,26.12671778913306
-3.425913095474243,264.49560546875,26.521261175050615
-3.4262099266052246,264.0093994140625,26.903607778697765
-3.426309108734131,263.49188232421875,27.042478571005514
-3.4266302585601807,262.9823303222656,26.872194677106414
-3.4271762371063232,262.4505920410156,26.588998540287704
-3.427952766418457,261.7204284667969,26.071193471349115
-3.4281704425811768,261.2749938964844,25.99177461300604
-3.4287118911743164,260.6463928222656,26.050440749528065
-3.4291529655456543,260.1825256347656,26.361839261001695
-3.4296984672546387,259.68206787109375,26.66503376800573
-3.43011474609375,259.1650695800781,26.902198633857203
-3.430636405944824,258.5941162109375,26.963455845819713
-3.4312517642974854,257.8504943847656,26.563215582899556
-3.431837320327759,257.3879699707031,26.271139935515446
-3.432628631591797,256.7772521972656,26.02728114670524
-3.43310284614563,256.2991027832031,26.090112536897575
-3.4336390495300293,255.77362060546875,26.41833297492737
-3.4343743324279785,255.22203063964844,26.771243429156655
-3.43497633934021,254.4751739501953,26.921320701410338
-3.435270309448242,253.9859161376953,26.862567778321644
